description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;256,111,284,139;2;;180;184.13;50;66.67;7.69;10.37
;;;;286,111,312,139;2;;180;200.05;50;66.67;7.14;10.37
;;;;326,111,343,139;2;;180;219.54;50;66.67;4.67;10.37
;;;;345,111,373,139;2;;180;232.99;50;66.67;7.69;10.37
;;;;375,111,402,139;2;;180;249.19;50;66.67;7.41;10.37
;;;;404,111,422,139;2;;180;262.64;50;66.67;4.94;10.37
;;;;436,111,462,139;2;;180;282.4;50;66.67;7.14;10.37
;;;;464,111,492,139;2;;180;298.32;50;66.67;7.69;10.37
;;;;494,111,512,139;2;;180;312.04;50;66.67;4.94;10.37
;;;;514,111,542,139;2;;180;325.77;50;66.67;7.69;10.37
;;;;206,140,234,169;2;;180;156.69;50;88.52;7.69;10.74
;;;;236,140,254,169;2;;180;170.41;50;88.52;4.94;10.74
;;;;256,140,284,169;2;;180;184.13;50;88.52;7.69;10.74
;;;;286,140,312,169;2;;180;200.05;50;88.52;7.14;10.74
;;;;326,140,343,169;2;;180;219.54;50;88.52;4.67;10.74
;;;;345,140,373,169;2;;180;232.99;50;88.52;7.69;10.74
;;;;375,140,402,169;2;;180;249.19;50;88.52;7.41;10.74
;;;;404,140,422,169;2;;180;262.64;50;88.52;4.94;10.74
;;;;436,140,462,169;2;;180;282.4;50;88.52;7.14;10.74
;;;;464,140,492,169;2;;180;298.32;50;88.52;7.69;10.74
;;;;494,140,512,169;2;;180;312.04;50;88.52;4.94;10.74
;;;;514,140,542,169;2;;180;325.77;50;88.52;7.69;10.74
;;;;88,170,115,201;2;;90;149;58.98;22.59;8.98;10
;;;;117,170,145,201;2;;90;149;58.98;44.44;8.98;10.37
;;;;147,170,174,201;2;;90;149;58.98;66.3;8.98;10
;;;;176,170,204,201;2;;90;149;58.98;88.15;8.98;10.37
;;;;544,170,572,201;2;;270;334;58.98;88.81;8.98;10.45
;;;;574,170,601,201;2;;270;334;58.98;66.79;8.98;10.07
;;;;603,170,631,201;2;;270;334;58.98;44.78;8.98;10.45
;;;;633,170,660,201;2;;270;334;58.98;22.76;8.98;10.07
;;;;88,202,115,220;2;;90;149;73.76;22.59;5.22;10
;;;;117,202,145,220;2;;90;149;73.76;44.44;5.22;10.37
;;;;147,202,174,220;2;;90;149;73.76;66.3;5.22;10
;;;;176,202,204,220;2;;90;149;73.76;88.15;5.22;10.37
;;;;544,202,572,220;2;;270;334;73.76;88.81;5.22;10.45
;;;;574,202,601,220;2;;270;334;73.76;66.79;5.22;10.07
;;;;603,202,631,220;2;;270;334;73.76;44.78;5.22;10.45
;;;;633,202,660,220;2;;270;334;73.76;22.76;5.22;10.07
;;;;88,221,115,250;2;;90;149;87.95;22.59;8.4;10
;;;;117,221,145,250;2;;90;149;87.95;44.44;8.4;10.37
;;;;147,221,174,250;2;;90;149;87.95;66.3;8.4;10
;;;;176,221,204,250;2;;90;149;87.95;88.15;8.4;10.37
;;;;544,221,572,250;2;;270;334;87.95;88.81;8.4;10.45
;;;;574,221,601,250;2;;270;334;87.95;66.79;8.4;10.07
;;;;603,221,631,250;2;;270;334;87.95;44.78;8.4;10.45
;;;;633,221,660,250;2;;270;334;87.95;22.76;8.4;10.07
;;;;88,251,115,269;2;;90;149;102.15;22.59;5.22;10
;;;;117,251,145,269;2;;90;149;102.15;44.44;5.22;10.37
;;;;147,251,174,269;2;;90;149;102.15;66.3;5.22;10
;;;;176,251,204,269;2;;90;149;102.15;88.15;5.22;10.37
;;;;544,251,572,269;2;;270;334;102.15;88.81;5.22;10.45
;;;;574,251,601,269;2;;270;334;102.15;66.79;5.22;10.07
;;;;603,251,631,269;2;;270;334;102.15;44.78;5.22;10.45
;;;;633,251,660,269;2;;270;334;102.15;22.76;5.22;10.07
;;;;88,270,115,299;2;;90;149;116.35;22.59;8.4;10
;;;;117,270,145,299;2;;90;149;116.35;44.44;8.4;10.37
;;;;147,270,174,299;2;;90;149;116.35;66.3;8.4;10
;;;;176,270,204,299;2;;90;149;116.35;88.15;8.4;10.37
;;;;544,270,572,299;2;;270;334;116.35;88.81;8.4;10.45
;;;;574,270,601,299;2;;270;334;116.35;66.79;8.4;10.07
;;;;603,270,631,299;2;;270;334;116.35;44.78;8.4;10.45
;;;;633,270,660,299;2;;270;334;116.35;22.76;8.4;10.07
;;;;88,300,115,318;2;;90;149;130.54;22.59;5.22;10
;;;;117,300,145,318;2;;90;149;130.54;44.44;5.22;10.37
;;;;147,300,174,318;2;;90;149;130.54;66.3;5.22;10
;;;;176,300,204,318;2;;90;149;130.54;88.15;5.22;10.37
;;;;544,300,572,318;2;;270;334;130.54;88.81;5.22;10.45
;;;;574,300,601,318;2;;270;334;130.54;66.79;5.22;10.07
;;;;603,300,631,318;2;;270;334;130.54;44.78;5.22;10.45
;;;;633,300,660,318;2;;270;334;130.54;22.76;5.22;10.07
;;;;88,319,115,349;2;;90;149;145.03;22.59;8.69;10
;;;;117,319,145,349;2;;90;149;145.03;44.44;8.69;10.37
;;;;603,319,631,349;2;;270;334;145.03;44.78;8.69;10.45
;;;;633,319,660,349;2;;270;334;145.03;22.76;8.69;10.07
;;;;147,331,174,349;2;;90;149;148.51;66.3;5.22;10
;;;;176,331,204,349;2;;90;149;148.51;88.15;5.22;10.37
;;;;544,331,572,349;2;;270;334;148.51;88.81;5.22;10.45
;;;;574,331,601,349;2;;270;334;148.51;66.79;5.22;10.07
;;;;88,350,115,368;2;;90;149;159.52;22.59;5.22;10
;;;;117,350,145,368;2;;90;149;159.52;44.44;5.22;10.37
;;;;147,350,174,368;2;;90;149;159.52;66.3;5.22;10
;;;;176,350,204,368;2;;90;149;159.52;88.15;5.22;10.37
;;;;544,350,572,368;2;;270;334;159.52;88.81;5.22;10.45
;;;;574,350,601,368;2;;270;334;159.52;66.79;5.22;10.07
;;;;603,350,631,368;2;;270;334;159.52;44.78;5.22;10.45
;;;;633,350,660,368;2;;270;334;159.52;22.76;5.22;10.07
;;;;88,369,115,398;2;;90;149;173.71;22.59;8.4;10
;;;;117,369,145,398;2;;90;149;173.71;44.44;8.4;10.37
;;;;147,369,174,398;2;;90;149;173.71;66.3;8.4;10
;;;;176,369,204,398;2;;90;149;173.71;88.15;8.4;10.37
;;;;544,369,572,398;2;;270;334;173.71;88.81;8.4;10.45
;;;;574,369,601,398;2;;270;334;173.71;66.79;8.4;10.07
;;;;603,369,631,398;2;;270;334;173.71;44.78;8.4;10.45
;;;;633,369,660,398;2;;270;334;173.71;22.76;8.4;10.07
;;;;88,399,115,426;2;;90;149;190.52;22.59;7.82;10
;;;;117,399,145,426;2;;90;149;190.52;44.44;7.82;10.37
;;;;147,399,174,426;2;;90;149;190.52;66.3;7.82;10
;;;;176,399,204,426;2;;90;149;190.52;88.15;7.82;10.37
;;;;544,399,572,426;2;;270;334;190.52;88.81;7.82;10.45
;;;;574,399,601,426;2;;270;334;190.52;66.79;7.82;10.07
;;;;603,399,631,426;2;;270;334;190.52;44.78;7.82;10.45
;;;;633,399,660,426;2;;270;334;190.52;22.76;7.82;10.07
;;;;88,427,115,459;2;;90;149;208.19;22.59;9.27;10
;;;;117,427,145,525;2;;90;149;227.31;44.44;28.39;10.37
;;;;603,427,631,525;2;;270;334;227.31;44.78;28.39;10.45
;;;;633,427,660,459;2;;270;334;208.19;22.76;9.27;10.07
;;;;147,438,174,525;2;;90;149;230.5;66.3;25.21;10
;;;;176,438,204,525;2;;90;149;230.5;88.15;25.21;10.37
;;;;544,438,572,525;2;;270;334;230.5;88.81;25.21;10.45
;;;;574,438,601,525;2;;270;334;230.5;66.79;25.21;10.07
;;;;88,460,115,478;2;;90;149;223.26;22.59;5.22;10
;;;;633,460,660,478;2;;270;334;223.26;22.76;5.22;10.07
;;;;88,479,115,498;2;;90;149;234.56;22.59;5.5;10
;;;;633,479,660,498;2;;270;334;234.56;22.76;5.5;10.07
;;;;88,499,115,517;2;;90;149;245.86;22.59;5.22;10
;;;;633,499,660,517;2;;270;334;245.86;22.76;5.22;10.07
;;;;88,518,115,556;2;;90;149;262.66;22.59;11.01;10
;;;;633,518,660,556;2;;270;334;262.66;22.76;11.01;10.07
;;;;117,526,145,544;2;;90;149;261.5;44.44;5.22;10.37
;;;;147,526,174,544;2;;90;149;261.5;66.3;5.22;10
;;;;176,526,204,544;2;;90;149;261.5;88.15;5.22;10.37
;;;;544,526,572,544;2;;270;334;261.5;88.81;5.22;10.45
;;;;574,526,601,544;2;;270;334;261.5;66.79;5.22;10.07
;;;;603,526,631,545;2;;270;334;261.79;44.78;5.5;10.45
;;;;117,545,145,575;2;;90;149;275.99;44.44;8.69;10.37
;;;;603,546,631,556;2;;270;334;270.77;44.78;2.9;10.45
;;;;88,557,115,575;2;;90;149;279.47;22.59;5.22;10
;;;;147,557,174,575;2;;90;149;279.47;66.3;5.22;10
;;;;176,557,204,575;2;;90;149;279.47;88.15;5.22;10.37
;;;;544,557,572,575;2;;270;334;279.47;88.81;5.22;10.45
;;;;574,557,601,575;2;;270;334;279.47;66.79;5.22;10.07
;;;;603,557,618,575;2;;270;334;279.47;49.63;5.22;5.6
;;;;88,576,115,605;2;;90;149;293.66;22.59;8.4;10
;;;;117,576,145,605;2;;90;149;293.66;44.44;8.4;10.37
;;;;147,576,174,605;2;;90;149;293.66;66.3;8.4;10
;;;;176,576,204,605;2;;90;149;293.66;88.15;8.4;10.37
;;;;544,576,572,605;2;;270;334;293.66;88.81;8.4;10.45
;;;;574,576,601,605;2;;270;334;293.66;66.79;8.4;10.07
;;;;603,576,618,605;2;;270;334;293.66;49.63;8.4;5.6
;;;;633,591,660,612;2;;270;334;300.04;22.76;6.08;10.07
;;;;130,606,145,625;2;;90;149;308.15;49.26;5.5;5.56
;;;;147,606,174,634;2;;90;149;310.76;66.3;8.11;10
;;;;176,606,204,634;2;;90;149;310.76;88.15;8.11;10.37
;;;;544,606,572,634;2;;270;334;310.76;88.81;8.11;10.45
;;;;574,606,601,634;2;;270;334;310.76;66.79;8.11;10.07
;;;;603,606,631,634;2;;270;334;310.76;44.78;8.11;10.45
;;;;633,613,660,634;2;;270;334;312.78;22.76;6.08;10.07
;;;;130,626,145,646;2;;90;149;320.03;49.26;5.79;5.56
;;;;147,635,174,664;2;;90;149;327.85;66.3;8.4;10
;;;;176,635,204,664;2;;90;149;327.85;88.15;8.4;10.37
;;;;544,635,572,664;2;;270;334;327.85;88.81;8.4;10.45
;;;;574,635,601,664;2;;270;334;327.85;66.79;8.4;10.07
;;;;603,635,631,664;2;;270;334;327.85;44.78;8.4;10.45
;;;;633,635,660,684;2;;270;334;333.64;22.76;14.2;10.07
;;;;88,647,115,684;2;;90;149;337.12;22.59;10.72;10
;;;;117,647,145,664;2;;90;149;331.33;44.44;4.93;10.37
;;;;117,665,145,684;2;;90;149;342.34;44.44;5.5;10.37
;;;;147,665,174,684;2;;90;149;342.34;66.3;5.5;10
;;;;176,665,204,684;2;;90;149;342.34;88.15;5.5;10.37
;;;;544,665,572,684;2;;270;334;342.34;88.81;5.5;10.45
;;;;574,665,601,684;2;;270;334;342.34;66.79;5.5;10.07
;;;;603,665,631,684;2;;270;334;342.34;44.78;5.5;10.45
;;;;206,37,542,47;0;;180;241.23;50;5.19;92.23;3.7
;;;;206,48,542,51;0;;180;241.23;50;10.74;92.23;1.11
;;;;314,111,324,121;0;;180;211.03;50;60;2.74;3.7
;;;;424,111,434,121;0;;180;271.42;50;60;2.74;3.7
;;;;314,122,324,131;0;;180;211.03;50;67.78;2.74;3.33
;;;;424,122,434,131;0;;180;271.42;50;67.78;2.74;3.33
;;;;314,154,324,169;0;;180;211.03;50;93.7;2.74;5.56
;;;;424,154,434,169;0;;180;271.42;50;93.7;2.74;5.56
;;;;73,170,82,605;0;;90;149;176.03;4.81;126.03;3.33
;;;;84,170,86,605;0;;90;149;176.03;10.37;126.03;0.74
;;;;662,170,664,556;0;;270;334;161.84;10.45;111.84;0.75
;;;;666,170,675,556;0;;270;334;161.84;4.85;111.84;3.36
;;;;147,319,156,330;0;;90;149;139.53;59.63;3.19;3.33
;;;;158,319,166,330;0;;90;149;139.53;67.41;3.19;2.96
;;;;190,319,204,330;0;;90;149;139.53;93.33;3.19;5.19
;;;;544,319,558,330;0;;270;334;139.53;94.03;3.19;5.22
;;;;582,319,590,330;0;;270;334;139.53;67.91;3.19;2.99
;;;;592,319,601,330;0;;270;334;139.53;60.07;3.19;3.36
;;;;147,427,157,437;0;;90;149;201.82;60;2.9;3.7
;;;;159,427,166,437;0;;90;149;201.82;67.78;2.9;2.59
;;;;191,427,204,437;0;;90;149;201.82;93.7;2.9;4.81
;;;;544,427,557,437;0;;270;334;201.82;94.4;2.9;4.85
;;;;582,427,589,437;0;;270;334;201.82;68.28;2.9;2.61
;;;;591,427,601,437;0;;270;334;201.82;60.45;2.9;3.73
;;;;147,545,156,556;0;;90;149;270.48;59.63;3.19;3.33
;;;;158,545,166,556;0;;90;149;270.48;67.41;3.19;2.96
;;;;190,545,204,556;0;;90;149;270.48;93.33;3.19;5.19
;;;;544,545,558,556;0;;270;334;270.48;94.03;3.19;5.22
;;;;582,545,590,556;0;;270;334;270.48;67.91;3.19;2.99
;;;;592,545,601,556;0;;270;334;270.48;60.07;3.19;3.36
;;;;620,557,631,590;0;;270;334;283.81;38.43;9.56;4.1
;;;;633,557,660,565;0;;270;334;276.57;22.76;2.32;10.07
;;;;662,557,664,565;0;;270;334;276.57;10.45;2.32;0.75
;;;;666,557,675,565;0;;270;334;276.57;4.85;2.32;3.36
;;;;633,582,642,590;0;;270;334;291.05;29.48;2.32;3.36
;;;;644,582,652,590;0;;270;334;291.05;21.64;2.32;2.99
;;;;654,582,660,590;0;;270;334;291.05;14.93;2.32;2.24
;;;;662,582,664,590;0;;270;334;291.05;10.45;2.32;0.75
;;;;666,582,675,590;0;;270;334;291.05;4.85;2.32;3.36
;;;;662,591,664,684;0;;270;334;320.9;10.45;26.94;0.75
;;;;666,591,675,684;0;;270;334;320.9;4.85;26.94;3.36
;;;;73,606,87,619;0;;90;149;306.41;6.67;3.77;5.19
;;;;89,606,96,619;0;;90;149;306.41;15.93;3.77;2.59
;;;;98,606,104,619;0;;90;149;306.41;22.22;3.77;2.22
;;;;106,606,112,619;0;;90;149;306.41;28.15;3.77;2.22
;;;;114,606,128,625;0;;90;149;308.15;37.04;5.5;5.19
;;;;114,626,128,646;0;;90;149;320.03;37.04;5.79;5.19
;;;;73,633,87,646;0;;90;149;322.06;6.67;3.77;5.19
;;;;89,633,96,646;0;;90;149;322.06;15.93;3.77;2.59
;;;;98,633,104,646;0;;90;149;322.06;22.22;3.77;2.22
;;;;106,633,112,646;0;;90;149;322.06;28.15;3.77;2.22
;;;;73,647,82,684;0;;90;149;337.12;4.81;10.72;3.33
;;;;84,647,86,684;0;;90;149;337.12;10.37;10.72;0.74
